time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2015-05-10T22:05:46.590Z,31.1016,142.0475,10,4.6,mb,,125,3.993,0.33,us,us20002ebz,2015-07-17T07:06:07.040Z,"Izu Islands, Japan region",earthquake,9.8,1.9,0.107,26,reviewed,us,us
2015-05-10T21:25:46.440Z,31.2373,142.0157,6,6,mww,,30,2.644,0.48,us,us20002e96,2022-05-03T18:48:42.515Z,"Izu Islands, Japan region",earthquake,6.3,1.7,,,reviewed,us,us
2015-05-10T17:18:00.120Z,31.2031,142.018,10,4.8,mb,,136,6.195,0.54,us,us20002e8i,2015-07-17T07:06:05.040Z,"Izu Islands, Japan region",earthquake,7.4,1.9,0.138,16,reviewed,us,us
2015-05-10T17:14:31.160Z,31.1298,141.9661,10,5.1,mb,,122,4.024,0.73,us,us20002e8f,2015-07-17T07:06:05.040Z,"Izu Islands, Japan region",earthquake,5.2,1.9,0.056,105,reviewed,us,us
2015-05-10T17:08:15.740Z,31.1895,142.037,10,4.8,mb,,125,2.691,0.79,us,us20002e8c,2015-07-17T07:06:05.040Z,"Izu Islands, Japan region",earthquake,8.4,1.9,0.083,45,reviewed,us,us
2015-05-10T16:54:42.690Z,31.1753,141.9859,9,5.3,mwb,,33,2.671,0.72,us,us20002e88,2015-07-17T07:06:05.040Z,"Izu Islands, Japan region",earthquake,7,1.7,0.053,34,reviewed,us,us
2015-05-08T12:11:29.600Z,31.2312,141.954,10,4.8,mb,,51,2.612,0.82,us,us20002drr,2015-07-17T07:05:59.040Z,"Izu Islands, Japan region",earthquake,7,1.8,0.04,191,reviewed,us,us
2015-05-05T17:11:09.900Z,31.6762,142.2484,27.61,4.6,mb,,191,2.51,0.78,us,us20002eyg,2015-07-09T22:00:13.040Z,"Izu Islands, Japan region",earthquake,12,10.1,0.273,5,reviewed,us,us
2015-05-04T08:13:42.450Z,41.7007,142.8948,48.58,4.5,mb,,128,0.37,0.99,us,us20002b4n,2015-07-09T22:00:09.040Z,"82 km SSE of Shizunai-furukawach?, Japan",earthquake,6.5,6.2,0.171,10,reviewed,us,us
2015-05-03T14:30:16.780Z,36.1437,138.7217,144.95,4.9,mb,,78,0.573,0.77,us,us20002azp,2022-07-31T03:46:19.288Z,"20 km SW of Tomioka, Japan",earthquake,5.7,4.7,0.029,377,reviewed,us,us
2015-05-03T06:53:58.920Z,36.0313,139.8865,46.27,4.6,mb,,114,0.316,0.79,us,us20002ayd,2022-07-31T03:41:21.430Z,"2 km SSW of Iwai, Japan",earthquake,4.3,5,0.048,130,reviewed,us,us
2015-05-03T04:02:52.550Z,37.5588,141.453,45.35,5,mb,,109,0.61,0.62,us,us20002axt,2022-07-31T03:40:18.772Z,"40 km ENE of Namie, Japan",earthquake,7.1,4.9,0.031,335,reviewed,us,us
2015-05-02T16:50:42.990Z,31.5293,140.213,10,5.7,mwc,,73,1.617,1.07,us,us20002avl,2022-05-03T18:24:30.743Z,"Izu Islands, Japan region",earthquake,6.9,1.8,,,reviewed,us,gcmt
2015-05-01T16:56:43.450Z,40.9999,143.0807,46.78,4.8,mb,,136,1.015,1.09,us,us20002apm,2015-07-09T22:00:05.040Z,"144 km ENE of Hachinohe, Japan",earthquake,4.2,6.7,0.066,71,reviewed,us,us
2015-04-29T16:09:51.830Z,40.0485,142.8086,37.3,5.4,mww,,36,1.788,0.59,us,us20002a7q,2022-07-31T02:51:00.813Z,"86 km ENE of Miyako, Japan",earthquake,6.5,4.7,,,reviewed,us,us
2015-04-28T17:49:50.830Z,43.166,145.7977,65.5,4.5,mb,,104,2.263,0.86,us,us200029yd,2015-07-03T00:23:46.040Z,"25 km SE of Nemuro, Japan",earthquake,8.4,6.7,0.075,52,reviewed,us,us
2015-04-25T06:35:46.330Z,32.8677,140.4075,86.38,5.2,mb,,83,0.556,0.92,us,us2000292n,2015-07-03T00:23:39.040Z,"239 km SSE of Tateyama, Japan",earthquake,7.3,4.9,0.053,119,reviewed,us,us
2015-04-24T07:37:52.760Z,36.5043,142.8036,38.02,4.6,mb,,136,2.107,1.02,us,us200028s3,2015-07-03T00:23:38.040Z,"181 km ESE of Iwaki, Japan",earthquake,4.2,7.3,0.088,38,reviewed,us,us
2015-04-23T13:15:36.780Z,41.3144,141.2327,54.78,4.6,mb,,122,1.535,1.31,us,us200028js,2015-07-03T00:23:37.040Z,"3 km NNE of Mutsu, Japan",earthquake,6.4,9.4,0.193,8,reviewed,us,us
2015-04-23T12:23:44.410Z,41.9335,142.2844,70.04,4.5,mb,,106,0.655,0.6,us,us200028jn,2015-07-03T00:23:37.040Z,"Hokkaido, Japan region",earthquake,7.6,3.9,0.067,65,reviewed,us,us
2015-04-21T14:33:12.640Z,30.4432,142.9071,23.77,4.6,mb,,111,3.395,0.71,us,us200029v5,2015-06-26T23:16:01.040Z,"Izu Islands, Japan region",earthquake,9,5.4,0.122,20,reviewed,us,us
2015-04-21T13:39:21.910Z,30.4432,142.6478,31.19,4.5,mb,,145,3.36,0.89,us,us200029v4,2015-06-26T23:16:00.040Z,"Izu Islands, Japan region",earthquake,9.4,6.7,0.221,7,reviewed,us,us
2015-04-20T13:33:21.820Z,30.1936,141.5683,37.95,4.5,mb,,135,3.133,0.44,us,us200029tr,2015-06-26T23:15:58.040Z,"Izu Islands, Japan region",earthquake,12.9,11.2,0.192,8,reviewed,us,us
2015-04-19T22:03:51.270Z,30.4503,142.6191,27.39,4.5,mb,,191,3.364,0.79,us,us200028vi,2015-06-26T23:15:57.040Z,"Izu Islands, Japan region",earthquake,5.6,8.1,0.27,4,reviewed,us,us
2015-04-19T13:19:00.390Z,30.4451,142.794,10,4.5,mb,,119,3.379,0.76,us,us200028vf,2015-06-26T23:15:57.040Z,"Izu Islands, Japan region",earthquake,3.2,1.9,0.124,19,reviewed,us,us
2015-04-19T13:04:08.080Z,30.4303,142.8263,23.65,4.6,mb,,106,3.369,0.68,us,us200028vc,2015-06-26T23:15:57.040Z,"Izu Islands, Japan region",earthquake,8.8,5,0.132,17,reviewed,us,us
2015-04-19T12:06:36.500Z,30.4707,142.7886,10,5.3,mb,,39,3.404,0.62,us,us200027mf,2015-06-26T23:15:57.040Z,"Izu Islands, Japan region",earthquake,7.3,1.7,0.031,349,reviewed,us,us
2015-04-18T09:34:54.260Z,31.9061,132.0243,35,4.5,mb,,38,1.396,0.75,us,us200027it,2015-06-26T23:15:56.040Z,"southeast of Shikoku, Japan",earthquake,5.1,1.8,0.082,44,reviewed,us,us
2015-04-18T05:01:13.230Z,43.3421,147.3263,59.74,4.5,mb,,136,3.347,0.7,us,us200027i6,2015-06-26T23:15:55.040Z,"70 km SE of Shikotan, Russia",earthquake,9.5,6.9,0.106,26,reviewed,us,us
2015-04-16T20:36:25.410Z,30.3994,142.832,28.66,4.6,mb,,59,3.34,0.72,us,us2000274l,2015-06-26T23:15:54.040Z,"Izu Islands, Japan region",earthquake,8,4.3,0.051,113,reviewed,us,us
2015-04-16T07:38:49.810Z,36.6501,140.9575,41.9,4.5,mb,,128,0.746,1.14,us,us200026xe,2022-07-28T08:19:35.319Z,"22 km ESE of Takahagi, Japan",earthquake,5.6,7,0.099,30,reviewed,us,us
2015-04-15T19:55:00.590Z,39.3928,143.5274,10,5.1,mb,,86,2.629,0.82,us,us200026su,2022-07-28T08:14:49.898Z,"136 km E of Yamada, Japan",earthquake,7.7,1.8,0.039,219,reviewed,us,us
2015-04-13T18:51:03.650Z,39.7083,143.6824,10,4.9,mb,,97,2.338,0.95,us,us2000267d,2015-06-22T23:19:00.040Z,"off the east coast of Honshu, Japan",earthquake,7.4,1.8,0.036,244,reviewed,us,us
2015-04-13T14:37:50.200Z,30.7754,141.6452,17.41,4.7,mb,,64,2.804,0.61,us,us2000264f,2015-06-22T23:19:00.040Z,"Izu Islands, Japan region",earthquake,7.3,4.3,0.059,86,reviewed,us,us
2015-04-12T19:25:01.770Z,37.1545,143.8447,10,5.1,mwb,,37,2.531,0.87,us,us200025yw,2015-06-22T23:18:58.040Z,"254 km E of Namie, Japan",earthquake,7.4,1.7,0.051,37,reviewed,us,us
2015-04-12T06:25:15.270Z,36.417,138.8046,147.38,4.6,mb,,66,0.495,0.65,us,us200025wj,2022-07-28T07:29:33.412Z,"12 km NW of Annaka, Japan",earthquake,5.5,3.4,0.053,107,reviewed,us,us
2015-04-11T07:45:12.780Z,41.0836,142.8632,40.31,4.6,mb,,134,0.956,1.03,us,us200025tq,2015-06-22T23:18:56.040Z,"131 km ENE of Misawa, Japan",earthquake,6.1,4.2,0.072,58,reviewed,us,us
2015-04-08T14:04:28.390Z,42.1007,142.7778,50.78,4.5,mb,,82,0.295,0.68,us,us200026y2,2015-06-16T01:00:33.040Z,"42 km SE of Shizunai-furukawach?, Japan",earthquake,5.1,3.5,0.145,14,reviewed,us,us
2015-04-06T04:58:41.170Z,42.959,145.29,31.57,4.6,mb,,82,1.838,0.72,us,us10001u9h,2015-06-16T01:00:29.040Z,"46 km SSW of Nemuro, Japan",earthquake,7.8,4.1,0.053,107,reviewed,us,us
2015-04-03T20:35:03.730Z,37.1602,142.3951,16.65,4.5,mb,,120,1.459,0.97,us,us200025nz,2015-06-16T01:00:25.040Z,"128 km ESE of Namie, Japan",earthquake,6.9,4.2,0.086,40,reviewed,us,us
2015-04-02T19:04:42.570Z,38.6212,142.0475,59.42,4.5,mb,,77,1.242,1.28,us,us10001tb2,2022-07-28T05:56:15.541Z,"57 km SSE of ?funato, Japan",earthquake,1.8,6.4,0.057,90,reviewed,us,us
2015-03-29T03:23:22.520Z,31.4176,130.5383,144.38,4.6,mb,,49,0.117,0.64,us,us10001rq6,2015-06-12T01:53:27.040Z,"16 km S of Kagoshima, Japan",earthquake,6.8,3.9,0.047,133,reviewed,us,us
2015-03-28T06:32:24.680Z,34.378,141.701,23.71,4.6,mb,,113,2.014,1.14,us,us10001rf9,2022-07-28T04:58:26.164Z,"152 km SE of Katsuura, Japan",earthquake,7,4.8,0.102,29,reviewed,us,us
2015-03-27T14:39:36.320Z,37.2316,141.3669,10,4.8,mb,,121,0.784,0.92,us,us10001r7q,2022-07-28T04:50:50.990Z,"42 km SE of Namie, Japan",earthquake,4.6,1.4,0.059,87,reviewed,us,us
2015-03-27T12:32:16.340Z,37.2308,141.2789,20.65,4.7,mb,,116,0.746,0.86,us,us10001r6d,2022-07-28T04:46:58.024Z,"37 km SE of Namie, Japan",earthquake,5.3,4.5,0.043,164,reviewed,us,us
2015-03-27T03:04:07.300Z,36.3653,143.1197,10,5.4,mww,,38,2.369,0.56,us,us10001r3k,2022-07-28T04:44:03.877Z,"213 km ESE of Iwaki, Japan",earthquake,7.1,1.7,,,reviewed,us,us
2015-03-25T00:34:27.980Z,42.2661,143.0823,60.68,4.9,mww,,65,0.257,0.79,us,us10001qiu,2022-07-28T04:12:36.501Z,"59 km E of Shizunai-furukawach?, Japan",earthquake,6.7,2.9,,,reviewed,us,us
2015-03-24T04:53:24.580Z,36.2544,140.0547,73.62,4.7,mb,,66,0.112,0.45,us,us10001q4q,2022-07-28T03:57:33.494Z,"4 km WSW of Makabe, Japan",earthquake,6.1,3.8,0.041,179,reviewed,us,us
2015-03-22T19:04:48.990Z,33.3826,140.9722,63.87,4.5,mb,,159,1.006,1.1,us,us10001plk,2015-06-09T21:30:02.040Z,"204 km SSE of Tateyama, Japan",earthquake,8.1,7.6,0.124,19,reviewed,us,us
2015-03-21T19:58:32.980Z,37.2904,142.3505,21.58,4.7,mb,,127,1.367,0.8,us,us10001pg8,2015-06-09T21:30:01.040Z,"121 km E of Namie, Japan",earthquake,6.1,2.5,0.07,62,reviewed,us,us
2015-03-20T09:58:46.310Z,37.8086,144.0358,15.47,4.5,mb,,135,2.57,1.15,us,us10001q8l,2015-06-09T21:29:59.040Z,"246 km SE of ?funato, Japan",earthquake,7.8,5.5,0.171,10,reviewed,us,us
2015-03-19T23:30:21.220Z,39.6289,143.4761,28.82,4.6,mb,,133,2.395,0.77,us,us10001p1i,2015-06-09T21:29:58.040Z,"131 km E of Miyako, Japan",earthquake,2.3,5.6,0.078,49,reviewed,us,us
2015-03-19T01:33:54.470Z,38.4949,141.8223,55.31,4.6,mwr,,79,1.026,0.39,us,us10001np2,2015-06-09T21:29:57.040Z,"46 km E of Ishinomaki, Japan",earthquake,6.8,4.7,0.069,20,reviewed,us,us
2015-03-18T19:06:53.250Z,36.2523,137.3101,257.86,4.5,mb,,56,0.647,0.97,us,us10001njh,2015-06-04T00:46:26.040Z,"14 km NNE of Takayama, Japan",earthquake,6.1,5.7,0.041,176,reviewed,us,us
2015-03-17T15:48:02.810Z,44.5922,146.8691,18.33,4.7,mb,,89,3.103,0.69,us,us10001n53,2015-06-04T00:46:24.040Z,"88 km N of Shikotan, Russia",earthquake,8.1,4.1,0.057,92,reviewed,us,us
2015-03-17T05:45:57.060Z,39.5949,143.4483,32.42,4.5,mb,,135,2.427,0.99,us,us10001mzf,2015-06-04T00:46:23.040Z,"129 km E of Miyako, Japan",earthquake,7.9,6.3,0.121,20,reviewed,us,us
2015-03-14T15:36:08.750Z,34.2885,141.6586,7.15,5.4,mb,,88,1.932,1.12,us,us10001md6,2015-06-04T00:46:19.040Z,"155 km SE of Katsuura, Japan",earthquake,6.6,3.4,0.05,136,reviewed,us,us
2015-03-13T15:12:49.400Z,34.7861,138.4738,216.84,4.5,mb,,95,0.262,0.85,us,us10001m4z,2015-06-04T00:46:18.040Z,"16 km ESE of Yaizu, Japan",earthquake,7.1,4.8,0.106,26,reviewed,us,us
2015-03-12T11:02:40.160Z,37.3195,141.5104,40.61,4.9,mwr,,123,0.792,0.82,us,us10001lvg,2022-07-28T01:48:19.814Z,"48 km ESE of Namie, Japan",earthquake,6.2,5.1,0.062,25,reviewed,us,us
2015-03-12T06:29:20.300Z,31.0111,142.0434,10,4.5,mb,,118,2.825,0.86,us,us10001lx5,2015-06-04T00:46:16.040Z,"Izu Islands, Japan region",earthquake,7,1.6,0.135,21,reviewed,us,us
2015-03-09T02:58:47.930Z,38.9053,142.0541,54.29,4.5,mb,,153,1.434,0.73,us,usc000twp3,2015-05-28T00:48:39.040Z,"34 km ESE of ?funato, Japan",earthquake,8.2,4.2,0.135,17,reviewed,us,us
2015-03-09T01:52:27.570Z,35.117,141.578,30.23,4.6,mb,,114,1.584,1.28,us,usc000twp0,2015-05-28T00:48:39.040Z,"96 km SE of Hasaki, Japan",earthquake,6.8,4.9,0.086,44,reviewed,us,us
2015-03-08T10:35:25.990Z,39.8947,143.3597,22.25,4.6,mb,,135,2.123,0.64,us,usc000twit,2015-05-28T00:48:38.040Z,"124 km ENE of Miyako, Japan",earthquake,6.4,5.6,0.094,35,reviewed,us,us
2015-03-05T23:06:00.880Z,42.2711,142.5968,63.06,4.9,mwr,,33,0.489,0.84,us,usc000tve1,2022-07-28T00:43:30.794Z,"20 km ESE of Shizunai-furukawach?, Japan",earthquake,7,4.7,0.06,27,reviewed,us,us
2015-03-05T21:02:08.450Z,32.7501,141.7634,25.54,4.5,mb,,128,1.679,0.5,us,usc000tvcj,2015-05-28T00:48:34.040Z,"297 km SSE of Katsuura, Japan",earthquake,8.8,6.1,0.124,21,reviewed,us,us
2015-03-05T17:55:28.430Z,32.6587,138.9075,221.58,4.6,mb,,54,0.868,0.76,us,usc000tvap,2015-05-28T00:48:33.040Z,"223 km S of Shimoda, Japan",earthquake,4.4,5.1,0.035,241,reviewed,us,us
2015-03-05T07:30:42.390Z,39.8322,143.2773,25.59,4.5,mb,,133,2.182,1.04,us,usc000tv51,2015-05-28T00:48:33.040Z,"116 km E of Miyako, Japan",earthquake,7.8,5.8,0.104,30,reviewed,us,us
2015-03-05T02:45:53.660Z,33.1181,139.481,171.6,4.7,mb,,76,0.279,0.42,us,usc000tv48,2015-05-28T00:48:32.040Z,"179 km SSE of Shimoda, Japan",earthquake,8.3,4.4,0.041,210,reviewed,us,us
2015-03-03T15:04:19.990Z,35.3654,136.7511,36.11,4.6,mwr,,42,0.227,1.03,us,usc000tunh,2022-07-28T00:11:35.507Z,"1 km W of Kasamatsuch?, Japan",earthquake,4.4,5.3,0.06,27,reviewed,us,us
2015-03-02T08:39:00.320Z,31.4356,140.1723,10,4.6,mb,,95,1.702,1.25,us,usc000tuba,2015-05-19T00:29:36.040Z,"Izu Islands, Japan region",earthquake,8.4,1.4,0.08,47,reviewed,us,us
2015-03-01T19:21:56.240Z,36.6669,137.5007,242.98,4.7,mb,,49,0.578,0.53,us,usc000tu9b,2015-05-19T00:29:28.040Z,"12 km ESE of Kamiichi, Japan",earthquake,4.7,6.6,0.086,43,reviewed,us,us
2015-03-01T15:46:17.370Z,31.0161,141.7886,22.93,4.5,mb,,120,2.681,0.85,us,usc000tu72,2015-05-19T00:29:25.040Z,"Izu Islands, Japan region",earthquake,8.5,5.4,0.074,54,reviewed,us,us
2015-02-28T08:40:39.970Z,35.6537,140.7317,48.39,4.9,mwr,,135,0.724,0.97,us,usc000ttya,2022-07-27T23:35:22.857Z,"10 km SE of Asahi, Japan",earthquake,5.9,5.8,0.066,22,reviewed,us,us
2015-02-28T00:40:43.170Z,42.6794,144.3392,92.25,4.6,mb,,125,1.099,0.98,us,usc000ttw7,2015-05-19T00:29:05.040Z,"32 km S of Kushiro, Japan",earthquake,8.3,6.7,0.047,132,reviewed,us,us
2015-02-26T19:15:48.580Z,35.9201,142.241,31.83,4.6,mb,,68,1.689,0.65,us,usc000ttf3,2015-05-19T00:28:45.040Z,"128 km E of Hasaki, Japan",earthquake,7.1,4.7,0.063,76,reviewed,us,us
2015-02-26T01:11:23.800Z,38.4821,142.0433,52.04,5,mwr,,74,1.162,0.35,us,usc000ttaf,2022-07-27T23:16:50.086Z,"65 km E of Ishinomaki, Japan",earthquake,6.1,5.2,0.069,20,reviewed,us,us
2015-02-25T10:32:03.380Z,39.3613,143.3682,17.34,4.9,mb,,126,2.509,0.87,us,usc000tt30,2022-07-27T23:07:34.900Z,"122 km E of Yamada, Japan",earthquake,5,4.5,0.056,106,reviewed,us,us
2015-02-25T07:01:00.930Z,31.0659,141.8201,9,5.9,mww,,34,2.659,1.28,us,usc000tt0x,2022-05-03T18:22:37.510Z,"Izu Islands, Japan region",earthquake,6.9,1.7,,,reviewed,us,us
2015-02-25T03:42:34.100Z,31.8371,140.7755,58.37,4.6,mb,,62,1.511,0.54,us,usc000tt01,2015-05-12T20:29:45.040Z,"Izu Islands, Japan region",earthquake,6.2,5.8,0.064,77,reviewed,us,us
2015-02-24T10:36:14.700Z,39.0435,142.1477,35,4.6,mb,,102,1.584,1.17,us,usc000tspl,2015-05-12T20:29:44.040Z,"35 km SE of Kamaishi, Japan",earthquake,3.2,2,0.07,60,reviewed,us,us
2015-02-24T02:50:31.840Z,31.155,141.548,36.85,4.5,mb,,119,2.446,0.75,us,usc000ttna,2015-05-12T20:29:42.040Z,"Izu Islands, Japan region",earthquake,8.1,3.4,0.128,20,reviewed,us,us
2015-02-24T02:28:54.090Z,39.6546,143.1982,20,5.8,mww,,19,2.238,0.46,us,usc000tski,2022-07-27T22:53:10.524Z,"107 km E of Miyako, Japan",earthquake,6.5,1.8,,,reviewed,us,us
2015-02-23T08:00:08.040Z,35.4867,140.3003,35,4.6,mb,,115,0.747,1.2,us,usc000tsf4,2022-07-27T22:44:24.784Z,"3 km SSW of ?ami, Japan",earthquake,4.6,2,0.059,85,reviewed,us,us
2015-02-23T01:37:39.020Z,39.7298,143.6326,10,4.6,mb,,97,2.311,1.18,us,usc000tsdw,2015-05-12T20:29:40.040Z,"145 km E of Miyako, Japan",earthquake,7.5,1.9,0.103,29,reviewed,us,us
2015-02-22T19:43:32.660Z,39.7592,143.2815,10,5.1,mb,,87,2.242,0.66,us,usc000tsbm,2015-05-12T20:29:39.040Z,"115 km E of Miyako, Japan",earthquake,6.6,1.8,0.057,104,reviewed,us,us
2015-02-22T07:32:28.480Z,43.7592,147.7249,34.99,4.6,mb,,127,3.724,0.81,us,usc000ts95,2015-05-12T20:29:39.040Z,"80 km E of Shikotan, Russia",earthquake,9.2,7.4,0.076,54,reviewed,us,us
2015-02-22T02:53:42.230Z,40.076,143.6209,10,5,mb,,54,1.968,0.65,us,usc000ts7u,2015-05-12T20:29:38.040Z,"151 km ENE of Miyako, Japan",earthquake,4.5,1.8,0.036,250,reviewed,us,us
2015-02-21T10:13:53.290Z,39.8185,143.4861,7,6,mww,,44,2.208,0.55,us,usc000ts49,2022-07-27T22:24:45.873Z,"133 km E of Miyako, Japan",earthquake,6.7,1.7,,,reviewed,us,us
2015-02-21T03:42:48.930Z,39.7592,143.6163,10,4.6,mb,,127,2.28,0.55,us,usc000ts2p,2015-05-12T20:29:36.040Z,"144 km E of Miyako, Japan",earthquake,7.2,1.8,0.067,81,reviewed,us,us
2015-02-20T23:56:54.000Z,39.2344,143.7363,14.78,4.7,mb,,135,2.682,0.97,us,usc000ts1l,2015-05-12T20:29:36.040Z,"156 km E of Yamada, Japan",earthquake,8.2,5,0.085,43,reviewed,us,us
2015-02-20T21:05:54.970Z,39.7915,143.558,20.61,4.8,mb,,125,2.242,0.9,us,usc000trzp,2015-05-12T20:29:35.040Z,"139 km E of Miyako, Japan",earthquake,7.4,4.9,0.062,87,reviewed,us,us
2015-02-20T19:28:27.940Z,41.947,142.6543,60.31,5.3,mwr,,91,0.379,0.86,us,usc000tryp,2015-05-12T20:29:35.040Z,"49 km SSE of Shizunai-furukawach?, Japan",earthquake,4.9,4.5,0.093,11,reviewed,us,us
2015-02-20T04:25:23.380Z,39.8244,143.5871,10,6.2,mww,,16,2.212,0.75,us,usc000trsc,2022-07-27T22:17:24.536Z,"142 km E of Miyako, Japan",earthquake,5.8,1.7,,,reviewed,us,us
2015-02-17T16:33:21.280Z,39.5696,143.5829,10,5.5,mww,,58,2.464,0.61,us,usb000tq2a,2022-07-27T21:39:09.061Z,"140 km E of Yamada, Japan",earthquake,6.6,1.8,,,reviewed,us,us
2015-02-17T04:46:38.940Z,40.1095,141.8914,47,5.5,mwb,,40,1.149,0.43,us,usb000tpy8,2022-07-27T21:37:13.757Z,"51 km N of Miyako, Japan",earthquake,5.5,1.9,0.059,28,reviewed,us,us
2015-02-17T02:29:52.130Z,39.6591,142.981,29.43,4.8,mb,,131,2.094,0.44,us,usb000tpxa,2015-05-11T23:20:20.040Z,"89 km E of Miyako, Japan",earthquake,6.3,5.2,0.061,83,reviewed,us,us
2015-02-17T01:15:06.570Z,39.8018,142.7789,35,4.5,mb,,135,1.886,0.76,us,usb000tpwu,2015-05-11T23:20:19.040Z,"73 km ENE of Miyako, Japan",earthquake,4.6,2,0.093,34,reviewed,us,us
2015-02-17T00:50:02.640Z,39.8563,143.166,10,4.6,mb,,142,2.119,0.56,us,usb000tpwf,2022-07-27T21:34:13.992Z,"107 km ENE of Miyako, Japan",earthquake,6.8,1.9,0.086,45,reviewed,us,us
2015-02-16T23:56:09.830Z,34.6396,141.8336,30.17,4.5,mb,,124,2.078,0.91,us,usb000tpvw,2015-05-11T23:20:19.040Z,"147 km ESE of ?hara, Japan",earthquake,7.4,6.1,0.191,9,reviewed,us,us
2015-02-16T23:06:28.270Z,39.8558,142.8808,23,6.7,mww,,20,1.925,0.94,us,usb000tpvj,2022-07-27T21:32:17.327Z,"83 km ENE of Miyako, Japan",earthquake,3.8,1.8,,,reviewed,us,us
2015-02-15T14:34:36.830Z,30.0604,131.1018,29.89,4.6,mb,,134,1.548,0.7,us,usb000tpiw,2015-05-11T23:20:16.040Z,"56 km SE of Koseda, Japan",earthquake,4.8,5.7,0.109,30,reviewed,us,us
2015-02-15T00:14:29.980Z,36.6585,141.0179,30,4.7,mb,,90,0.791,0.48,us,usb000tpfl,2015-05-11T23:20:15.040Z,"27 km ESE of Takahagi, Japan",earthquake,2.1,4.7,0.06,91,reviewed,us,us
2015-02-13T11:28:21.260Z,38.2085,144.5947,27.46,4.8,mb,,136,3.023,1.06,us,usb000tp18,2015-05-11T23:20:11.040Z,"265 km ESE of Kamaishi, Japan",earthquake,8.1,2.5,0.111,29,reviewed,us,us
2015-02-10T19:23:47.400Z,38.2456,141.8279,47.08,4.6,mb,,92,0.901,0.63,us,usc000tnt2,2015-05-04T22:47:53.040Z,"49 km ESE of Ishinomaki, Japan",earthquake,5,4.8,0.082,49,reviewed,us,us
2015-02-08T16:29:51.920Z,35.2098,141.9198,22.96,4.6,mb,,144,1.737,0.85,us,usb000tp2a,2015-05-04T22:47:48.040Z,"114 km ESE of Hasaki, Japan",earthquake,8.5,6.8,0.314,6,reviewed,us,us
2015-02-08T12:46:43.430Z,43.388,147.327,55.53,4.9,mb,,95,3.365,0.61,us,usc000tn6u,2015-05-04T22:47:48.040Z,"66 km SE of Shikotan, Russia",earthquake,8.8,6,0.044,183,reviewed,us,us
2015-02-07T16:40:06.810Z,43.5235,135.7786,350.33,4.6,mb,,22,2.823,1.01,us,usc000tn1e,2015-05-04T22:47:47.040Z,"46 km ESE of Ol’ga, Russia",earthquake,6.7,6.4,0.057,96,reviewed,us,us
2015-02-06T01:25:11.750Z,33.757,134.3989,10.8,4.7,mwr,,77,0.436,0.54,us,usc000tmlt,2022-07-27T19:13:33.718Z,"29 km SW of Anan, Japan",earthquake,5,4.1,0.068,21,reviewed,us,us
2015-02-05T20:28:43.080Z,38.5955,141.9203,56.97,4.5,mb,,93,1.148,0.55,us,usc000tmji,2015-05-04T22:47:42.040Z,"55 km SSE of ?funato, Japan",earthquake,6.7,5.1,0.11,27,reviewed,us,us
2015-02-03T05:07:38.980Z,33.5045,132.7343,52.98,4.5,mb,,86,0.979,0.85,us,usc000tl6h,2015-05-02T14:07:08.040Z,"Shikoku, Japan",earthquake,6.2,9.7,0.382,6,reviewed,us,us
2015-01-31T15:42:53.080Z,37.2516,137.1808,33.07,4.6,mb,,54,1.081,1.41,us,usc000tklf,2015-05-02T14:06:12.040Z,"29 km NE of Nanao, Japan",earthquake,5.4,6,0.164,12,reviewed,us,us
2015-01-30T11:31:47.490Z,35.9804,140.2822,35,4.5,mwr,,92,0.26,1.51,us,usc000tkc0,2022-07-27T17:55:43.066Z,"4 km NW of Edosaki, Japan",earthquake,5.8,1.9,0.071,19,reviewed,us,us
2015-01-29T22:18:40.090Z,39.8145,141.6925,79.3,4.5,mb,,141,1.245,1.17,us,usc000tmgb,2015-05-02T14:05:38.040Z,"28 km NW of Miyako, Japan",earthquake,6.4,7.5,0.151,16,reviewed,us,us
2015-01-29T16:53:44.650Z,37.3839,141.8355,45.67,4.6,mb,,156,0.961,1.21,us,usc000tmfv,2015-05-02T14:06:10.040Z,"74 km E of Namie, Japan",earthquake,6.5,8.9,0.194,11,reviewed,us,us
2015-01-25T22:20:01.840Z,35.8284,140.5333,34.89,4.9,mwr,,54,0.488,0.54,us,usc000tizx,2022-07-27T16:36:18.091Z,"6 km SSE of Sawara, Japan",earthquake,4.3,4.2,0.065,23,reviewed,us,us
2015-01-25T13:02:17.520Z,39.9178,141.7953,69.18,4.5,mb,,134,1.22,1.25,us,usc000tixc,2015-04-24T16:55:30.040Z,"32 km NNW of Miyako, Japan",earthquake,6.9,7.8,0.156,15,reviewed,us,us
2015-01-25T07:19:02.630Z,29.5277,130.5605,42.68,4.7,mb,,69,1.977,0.79,us,usc000tiw5,2015-04-24T16:55:25.040Z,"78 km S of Koshima, Japan",earthquake,2.1,7.2,0.085,46,reviewed,us,us
2015-01-24T13:28:29.890Z,37.889,142.8069,17.16,4.5,mb,,150,1.596,1.29,us,usc000tit2,2015-04-24T16:55:20.040Z,"144 km ESE of Ishinomaki, Japan",earthquake,8.6,5.8,0.131,19,reviewed,us,us
